2026-02-24 21:39:25,496 - langchain_google_genai.chat_models - WARNING - Retrying langchain_google_genai.chat_models._chat_with_retry.<locals>._chat_with_retry in 2.0 seconds as it raised NotFound: 404 models/gemini-1.5-flash is not found for API version v1beta, or is not supported for generateContent. Call ListModels to see the list of available models and their supported methods..
2026-02-24 21:41:49,281 - src.utils - INFO - Loading document: /tmp/tmp8cn40_6j/MiniProject.pdf
2026-02-24 21:41:49,668 - src.utils - INFO - Loaded 4 pages from 1 documents.
2026-02-24 21:41:49,669 - src.utils - INFO - Splitting 4 documents into chunks...
2026-02-24 21:41:49,671 - src.utils - INFO - Created 5 chunks.
2026-02-24 21:41:49,672 - src.utils - INFO - Initializing EmbeddingManager with model: all-MiniLM-L6-v2
2026-02-24 21:41:49,677 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device_name: cpu
2026-02-24 21:41:49,678 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2026-02-24 21:42:14,857 - src.utils - INFO - Creating vector store with 5 chunks...
2026-02-24 21:42:15,857 - src.utils - INFO - Vector store saved to faiss_index.
2026-02-24 21:42:15,859 - src.utils - INFO - Initializing MemoryManager...
2026-02-24 21:42:15,861 - src.utils - INFO - Initializing ChatbotManager with Gemini...
2026-02-24 21:42:42,036 - src.utils - INFO - Asking chatbot: Summarize the document?
2026-02-24 21:42:51,087 - langchain_google_genai.chat_models - WARNING - Retrying langchain_google_genai.chat_models._chat_with_retry.<locals>._chat_with_retry in 2.0 seconds as it raised ResourceExhausted: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. .
2026-02-24 21:46:56,017 - src.utils - INFO - Loading document: /tmp/tmp2fgc_h2g/MiniProject.pdf
2026-02-24 21:46:56,212 - src.utils - INFO - Loaded 4 pages from 1 documents.
2026-02-24 21:46:56,212 - src.utils - INFO - Splitting 4 documents into chunks...
2026-02-24 21:46:56,213 - src.utils - INFO - Created 5 chunks.
2026-02-24 21:46:56,214 - src.utils - INFO - Initializing EmbeddingManager with model: all-MiniLM-L6-v2
2026-02-24 21:46:56,218 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device_name: cpu
2026-02-24 21:46:56,219 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2026-02-24 21:48:00,447 - huggingface_hub.utils._http - WARNING - '(ReadTimeoutError("HTTPSConnectionPool(host='huggingface.co', port=443): Read timed out. (read timeout=10)"), '(Request ID: 6363904a-2a18-424c-bc96-c7bdf11fedb9)')' thrown while requesting HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/c9745ed1d9f207416be6d2e6f8de32d1f16199bf/1_Pooling%2Fconfig.json
2026-02-24 21:48:00,683 - huggingface_hub.utils._http - WARNING - Retrying in 1s [Retry 1/5].
2026-02-24 21:48:14,510 - src.utils - INFO - Creating vector store with 5 chunks...
2026-02-24 21:48:15,362 - src.utils - INFO - Vector store saved to faiss_index.
2026-02-24 21:48:15,364 - src.utils - INFO - Initializing MemoryManager...
2026-02-24 21:48:15,365 - src.utils - INFO - Initializing ChatbotManager with Gemini...
2026-02-24 21:48:55,847 - src.utils - INFO - Asking chatbot: Summarize the document?
2026-02-24 21:49:01,825 - langchain_google_genai.chat_models - WARNING - Retrying langchain_google_genai.chat_models._chat_with_retry.<locals>._chat_with_retry in 2.0 seconds as it raised ResourceExhausted: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. .
2026-02-24 22:01:20,394 - src.utils - INFO - Loading document: /tmp/tmpxwodynxm/MiniProject.pdf
2026-02-24 22:01:20,588 - src.utils - INFO - Loaded 4 pages from 1 documents.
2026-02-24 22:01:20,592 - src.utils - INFO - Splitting 4 documents into chunks...
2026-02-24 22:01:20,593 - src.utils - INFO - Created 5 chunks.
2026-02-24 22:01:20,594 - src.utils - INFO - Initializing EmbeddingManager with model: all-MiniLM-L6-v2
2026-02-24 22:01:20,598 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device_name: cpu
2026-02-24 22:01:20,600 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2026-02-24 22:01:49,083 - src.utils - INFO - Creating vector store with 5 chunks...
2026-02-24 22:01:51,257 - src.utils - INFO - Vector store saved to faiss_index.
2026-02-24 22:01:51,258 - src.utils - INFO - Initializing MemoryManager...
2026-02-24 22:01:51,260 - src.utils - INFO - Initializing ChatbotManager with Gemini...
2026-02-24 22:02:36,985 - src.utils - INFO - Asking chatbot: Summarize the document?
2026-02-24 22:02:38,500 - langchain_google_genai.chat_models - WARNING - Retrying langchain_google_genai.chat_models._chat_with_retry.<locals>._chat_with_retry in 2.0 seconds as it raised ResourceExhausted: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. .
2026-02-24 22:30:59,391 - src.utils - INFO - Loading document: /tmp/tmpufs3isyg/MiniProject.pdf
2026-02-24 22:31:00,594 - src.utils - INFO - Loaded 4 pages from 1 documents.
2026-02-24 22:31:00,594 - src.utils - INFO - Splitting 4 documents into chunks...
2026-02-24 22:31:00,596 - src.utils - INFO - Created 5 chunks.
2026-02-24 22:31:00,598 - src.utils - INFO - Initializing EmbeddingManager with model: all-MiniLM-L6-v2
2026-02-24 22:33:08,006 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device_name: cpu
2026-02-24 22:33:08,007 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2026-02-24 22:33:18,443 - src.utils - INFO - Creating vector store with 5 chunks...
2026-02-24 22:33:21,619 - faiss.loader - INFO - Loading faiss with AVX2 support.
2026-02-24 22:33:22,451 - faiss.loader - INFO - Successfully loaded faiss with AVX2 support.
2026-02-24 22:33:22,819 - src.utils - INFO - Vector store saved to faiss_index.
2026-02-24 22:33:22,820 - src.utils - INFO - Initializing MemoryManager...
2026-02-24 22:33:22,821 - src.utils - INFO - Initializing ChatbotManager with Gemini...
2026-02-24 22:34:02,051 - src.utils - INFO - Asking chatbot: summarize the document?
2026-02-24 22:34:44,754 - src.utils - INFO - Asking chatbot: What is the title of the Project?
2026-02-24 22:36:51,769 - src.utils - INFO - Loading document: /tmp/tmp9hvgecpv/MiniProject.pdf
2026-02-24 22:36:52,074 - src.utils - INFO - Loading document: /tmp/tmp9hvgecpv/Deep Learning.pdf
2026-02-24 22:36:52,080 - src.utils - INFO - Loaded 5 pages from 2 documents.
2026-02-24 22:36:52,082 - src.utils - INFO - Splitting 5 documents into chunks...
2026-02-24 22:36:52,085 - src.utils - INFO - Created 5 chunks.
2026-02-24 22:36:52,087 - src.utils - INFO - Initializing EmbeddingManager with model: all-MiniLM-L6-v2
2026-02-24 22:36:52,091 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device_name: cpu
2026-02-24 22:36:52,093 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2026-02-24 22:36:57,102 - src.utils - INFO - Creating vector store with 5 chunks...
2026-02-24 22:36:58,700 - src.utils - INFO - Vector store saved to faiss_index.
2026-02-24 22:36:58,708 - src.utils - INFO - Initializing MemoryManager...
2026-02-24 22:36:58,710 - src.utils - INFO - Initializing ChatbotManager with Gemini...
2026-02-24 22:38:16,474 - src.utils - INFO - Asking chatbot: Name on the Learner who completed Deep Learning Course in Udemy?
2026-02-24 22:38:38,071 - src.utils - INFO - Asking chatbot: Summarize the documents?
2026-02-26 18:34:12,908 - src.utils - INFO - Loading document: /tmp/tmp4rwfwwq5/MiniProject.pdf
2026-02-26 18:34:15,134 - src.utils - INFO - Loaded 4 pages from 1 documents.
2026-02-26 18:34:15,134 - src.utils - INFO - Splitting 4 documents into chunks...
2026-02-26 18:34:15,135 - src.utils - INFO - Created 5 chunks.
2026-02-26 18:34:15,135 - src.utils - INFO - Initializing EmbeddingManager with model: all-MiniLM-L6-v2
2026-02-26 18:34:39,088 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device_name: cpu
2026-02-26 18:34:39,089 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2026-02-26 18:35:16,939 - src.utils - INFO - Creating vector store with 5 chunks...
2026-02-26 18:35:20,012 - faiss.loader - INFO - Loading faiss with AVX2 support.
2026-02-26 18:35:20,573 - faiss.loader - INFO - Successfully loaded faiss with AVX2 support.
2026-02-26 18:35:20,744 - src.utils - INFO - Vector store saved to faiss_index.
2026-02-26 18:35:20,745 - src.utils - INFO - Initializing MemoryManager...
2026-02-26 18:35:20,747 - src.utils - INFO - Initializing ChatbotManager with Gemini...
2026-02-26 18:35:41,456 - src.utils - INFO - Asking chatbot: Summarize the doument?
2026-02-26 18:35:48,972 - langchain_google_genai.chat_models - WARNING - Retrying langchain_google_genai.chat_models._chat_with_retry.<locals>._chat_with_retry in 2.0 seconds as it raised PermissionDenied: 403 Your API key was reported as leaked. Please use another API key..
2026-02-26 18:35:53,178 - langchain_google_genai.chat_models - WARNING - Retrying langchain_google_genai.chat_models._chat_with_retry.<locals>._chat_with_retry in 4.0 seconds as it raised PermissionDenied: 403 Your API key was reported as leaked. Please use another API key..
2026-02-26 18:35:57,660 - langchain_google_genai.chat_models - WARNING - Retrying langchain_google_genai.chat_models._chat_with_retry.<locals>._chat_with_retry in 8.0 seconds as it raised PermissionDenied: 403 Your API key was reported as leaked. Please use another API key..
2026-02-26 18:36:06,530 - langchain_google_genai.chat_models - WARNING - Retrying langchain_google_genai.chat_models._chat_with_retry.<locals>._chat_with_retry in 16.0 seconds as it raised PermissionDenied: 403 Your API key was reported as leaked. Please use another API key..
2026-02-26 18:36:23,356 - langchain_google_genai.chat_models - WARNING - Retrying langchain_google_genai.chat_models._chat_with_retry.<locals>._chat_with_retry in 32.0 seconds as it raised PermissionDenied: 403 Your API key was reported as leaked. Please use another API key..
2026-02-26 18:40:57,107 - src.utils - INFO - Loading document: /tmp/tmp2hv4zo4q/MiniProject.pdf
2026-02-26 18:40:57,263 - src.utils - INFO - Loaded 4 pages from 1 documents.
2026-02-26 18:40:57,263 - src.utils - INFO - Splitting 4 documents into chunks...
2026-02-26 18:40:57,264 - src.utils - INFO - Created 5 chunks.
2026-02-26 18:40:57,264 - src.utils - INFO - Initializing EmbeddingManager with model: all-MiniLM-L6-v2
2026-02-26 18:40:59,822 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device_name: cpu
2026-02-26 18:40:59,822 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2026-02-26 18:41:43,319 - src.utils - INFO - Creating vector store with 5 chunks...
2026-02-26 18:41:43,928 - faiss.loader - INFO - Loading faiss with AVX2 support.
2026-02-26 18:41:43,961 - faiss.loader - INFO - Successfully loaded faiss with AVX2 support.
2026-02-26 18:41:43,970 - src.utils - INFO - Vector store saved to faiss_index.
2026-02-26 18:41:43,970 - src.utils - INFO - Initializing MemoryManager...
2026-02-26 18:41:43,971 - src.utils - INFO - Initializing ChatbotManager with Gemini...
2026-02-26 18:42:52,919 - src.utils - INFO - Asking chatbot: Summarize the document?
2026-02-26 18:43:06,181 - langchain_google_genai.chat_models - WARNING - Retrying langchain_google_genai.chat_models._chat_with_retry.<locals>._chat_with_retry in 2.0 seconds as it raised ResourceExhausted: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. .
2026-02-26 18:43:09,462 - langchain_google_genai.chat_models - WARNING - Retrying langchain_google_genai.chat_models._chat_with_retry.<locals>._chat_with_retry in 4.0 seconds as it raised ResourceExhausted: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. .
2026-02-26 18:43:13,764 - langchain_google_genai.chat_models - WARNING - Retrying langchain_google_genai.chat_models._chat_with_retry.<locals>._chat_with_retry in 8.0 seconds as it raised ResourceExhausted: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. .
2026-02-26 18:43:22,479 - langchain_google_genai.chat_models - WARNING - Retrying langchain_google_genai.chat_models._chat_with_retry.<locals>._chat_with_retry in 16.0 seconds as it raised ResourceExhausted: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. .
2026-02-26 18:43:39,740 - langchain_google_genai.chat_models - WARNING - Retrying langchain_google_genai.chat_models._chat_with_retry.<locals>._chat_with_retry in 32.0 seconds as it raised ResourceExhausted: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. .
2026-02-26 18:50:37,850 - src.utils - INFO - Loading document: /tmp/tmpxloq6svt/MiniProject.pdf
2026-02-26 18:50:38,030 - src.utils - INFO - Loaded 4 pages from 1 documents.
2026-02-26 18:50:38,031 - src.utils - INFO - Splitting 4 documents into chunks...
2026-02-26 18:50:38,031 - src.utils - INFO - Created 5 chunks.
2026-02-26 18:50:38,032 - src.utils - INFO - Initializing EmbeddingManager with model: all-MiniLM-L6-v2
2026-02-26 18:50:41,256 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device_name: cpu
2026-02-26 18:50:41,257 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2026-02-26 18:50:57,681 - src.utils - INFO - Creating vector store with 5 chunks...
2026-02-26 18:50:58,288 - faiss.loader - INFO - Loading faiss with AVX2 support.
2026-02-26 18:50:58,318 - faiss.loader - INFO - Successfully loaded faiss with AVX2 support.
2026-02-26 18:50:58,405 - src.utils - INFO - Vector store saved to faiss_index.
2026-02-26 18:50:58,406 - src.utils - INFO - Initializing MemoryManager...
2026-02-26 18:50:58,408 - src.utils - INFO - Initializing ChatbotManager with Gemini...
2026-02-26 18:51:23,450 - src.utils - INFO - Asking chatbot: Tech Stack used in this project?
2026-02-26 18:51:46,372 - src.utils - INFO - Asking chatbot: Workflow of this project?
2026-02-26 18:53:15,042 - src.utils - INFO - Asking chatbot: Objectives of the project
2026-02-26 18:53:45,004 - src.utils - INFO - Asking chatbot: proposed solution for the project?
2026-02-26 18:55:11,710 - src.utils - INFO - Loading document: /tmp/tmpounh0ncx/MiniProject.pdf
2026-02-26 18:55:11,896 - src.utils - INFO - Loading document: /tmp/tmpounh0ncx/SE-FORMAT(1).pdf
2026-02-26 18:55:13,449 - src.utils - INFO - Loaded 68 pages from 2 documents.
2026-02-26 18:55:13,449 - src.utils - INFO - Splitting 68 documents into chunks...
2026-02-26 18:55:13,454 - src.utils - INFO - Created 93 chunks.
2026-02-26 18:55:13,455 - src.utils - INFO - Initializing EmbeddingManager with model: all-MiniLM-L6-v2
2026-02-26 18:55:13,458 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device_name: cpu
2026-02-26 18:55:13,458 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2026-02-26 18:55:21,877 - src.utils - INFO - Creating vector store with 93 chunks...
2026-02-26 18:55:38,489 - src.utils - INFO - Vector store saved to faiss_index.
2026-02-26 18:55:38,490 - src.utils - INFO - Initializing MemoryManager...
2026-02-26 18:55:38,491 - src.utils - INFO - Initializing ChatbotManager with Gemini...
2026-02-26 18:57:54,551 - src.utils - INFO - Asking chatbot: Tech stack used in the project "AI Multi-Document Chatbot with Memory using RAG"?
2026-02-26 18:58:33,441 - src.utils - INFO - Asking chatbot: Tech stack used in the project "A Universal Reasoning Agent"?
2026-02-26 19:01:45,246 - src.utils - INFO - Asking chatbot: Core Architecture Components in the project "A Universal Reasoning Agent"?
2026-02-26 21:58:40,784 - src.utils - INFO - Loading document: /tmp/tmp1bn5pkz4/MINI_PROJECT_1.pdf
2026-02-26 21:58:41,527 - src.utils - INFO - Loaded 4 pages from 1 documents.
2026-02-26 21:58:41,528 - src.utils - INFO - Splitting 4 documents into chunks...
2026-02-26 21:58:41,530 - src.utils - INFO - Created 5 chunks.
2026-02-26 21:58:41,531 - src.utils - INFO - Initializing EmbeddingManager with model: all-MiniLM-L6-v2
2026-02-26 21:59:09,144 - sentence_transformers.SentenceTransformer - INFO - Use pytorch device_name: cpu
2026-02-26 21:59:09,144 - sentence_transformers.SentenceTransformer - INFO - Load pretrained SentenceTransformer: all-MiniLM-L6-v2
2026-02-26 21:59:35,789 - src.utils - INFO - Creating vector store with 5 chunks...
2026-02-26 21:59:38,581 - faiss.loader - INFO - Loading faiss with AVX2 support.
2026-02-26 21:59:38,977 - faiss.loader - INFO - Successfully loaded faiss with AVX2 support.
2026-02-26 21:59:39,103 - src.utils - INFO - Vector store saved to faiss_index.
2026-02-26 21:59:39,103 - src.utils - INFO - Initializing MemoryManager...
2026-02-26 21:59:39,106 - src.utils - INFO - Initializing ChatbotManager with Gemini...
2026-02-26 22:00:22,785 - src.utils - INFO - Asking chatbot: Title of the project?
2026-02-26 22:00:52,082 - src.utils - INFO - Asking chatbot: Tech Stack of the project?
2026-02-26 22:04:31,991 - src.utils - INFO - Asking chatbot: Objectives of the project?
2026-02-26 22:04:35,217 - langchain_google_genai.chat_models - WARNING - Retrying langchain_google_genai.chat_models._chat_with_retry.<locals>._chat_with_retry in 2.0 seconds as it raised ResourceExhausted: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-3-flash
Please retry in 24.758548677s. [links {
  description: "Learn more about Gemini API quotas"
  url: "https://ai.google.dev/gemini-api/docs/rate-limits"
}
, violations {
  quota_metric: "generativelanguage.googleapis.com/generate_content_free_tier_requests"
  quota_id: "GenerateRequestsPerDayPerProjectPerModel-FreeTier"
  quota_dimensions {
    key: "model"
    value: "gemini-3-flash"
  }
  quota_dimensions {
    key: "location"
    value: "global"
  }
  quota_value: 20
}
, retry_delay {
  seconds: 24
}
].
2026-02-26 22:04:38,286 - langchain_google_genai.chat_models - WARNING - Retrying langchain_google_genai.chat_models._chat_with_retry.<locals>._chat_with_retry in 4.0 seconds as it raised ResourceExhausted: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-3-flash
Please retry in 22.04899942s. [links {
  description: "Learn more about Gemini API quotas"
  url: "https://ai.google.dev/gemini-api/docs/rate-limits"
}
, violations {
  quota_metric: "generativelanguage.googleapis.com/generate_content_free_tier_requests"
  quota_id: "GenerateRequestsPerDayPerProjectPerModel-FreeTier"
  quota_dimensions {
    key: "model"
    value: "gemini-3-flash"
  }
  quota_dimensions {
    key: "location"
    value: "global"
  }
  quota_value: 20
}
, retry_delay {
  seconds: 22
}
].
2026-02-26 22:04:43,647 - langchain_google_genai.chat_models - WARNING - Retrying langchain_google_genai.chat_models._chat_with_retry.<locals>._chat_with_retry in 8.0 seconds as it raised ResourceExhausted: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-3-flash
Please retry in 16.569815873s. [links {
  description: "Learn more about Gemini API quotas"
  url: "https://ai.google.dev/gemini-api/docs/rate-limits"
}
, violations {
  quota_metric: "generativelanguage.googleapis.com/generate_content_free_tier_requests"
  quota_id: "GenerateRequestsPerDayPerProjectPerModel-FreeTier"
  quota_dimensions {
    key: "model"
    value: "gemini-3-flash"
  }
  quota_dimensions {
    key: "location"
    value: "global"
  }
  quota_value: 20
}
, retry_delay {
  seconds: 16
}
].
2026-02-26 22:04:52,610 - langchain_google_genai.chat_models - WARNING - Retrying langchain_google_genai.chat_models._chat_with_retry.<locals>._chat_with_retry in 16.0 seconds as it raised ResourceExhausted: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-3-flash
Please retry in 7.79726133s. [links {
  description: "Learn more about Gemini API quotas"
  url: "https://ai.google.dev/gemini-api/docs/rate-limits"
}
, violations {
  quota_metric: "generativelanguage.googleapis.com/generate_content_free_tier_requests"
  quota_id: "GenerateRequestsPerDayPerProjectPerModel-FreeTier"
  quota_dimensions {
    key: "model"
    value: "gemini-3-flash"
  }
  quota_dimensions {
    key: "location"
    value: "global"
  }
  quota_value: 20
}
, retry_delay {
  seconds: 7
}
].
2026-02-26 22:05:09,500 - langchain_google_genai.chat_models - WARNING - Retrying langchain_google_genai.chat_models._chat_with_retry.<locals>._chat_with_retry in 32.0 seconds as it raised ResourceExhausted: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-3-flash
Please retry in 50.661571143s. [links {
  description: "Learn more about Gemini API quotas"
  url: "https://ai.google.dev/gemini-api/docs/rate-limits"
}
, violations {
  quota_metric: "generativelanguage.googleapis.com/generate_content_free_tier_requests"
  quota_id: "GenerateRequestsPerDayPerProjectPerModel-FreeTier"
  quota_dimensions {
    key: "model"
    value: "gemini-3-flash"
  }
  quota_dimensions {
    key: "location"
    value: "global"
  }
  quota_value: 20
}
, retry_delay {
  seconds: 50
}
].
2026-02-26 22:06:41,797 - src.utils - INFO - Asking chatbot: Objectives of the project?
2026-02-26 22:06:42,237 - langchain_google_genai.chat_models - WARNING - Retrying langchain_google_genai.chat_models._chat_with_retry.<locals>._chat_with_retry in 2.0 seconds as it raised ResourceExhausted: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-3-flash
Please retry in 17.712661835s. [links {
  description: "Learn more about Gemini API quotas"
  url: "https://ai.google.dev/gemini-api/docs/rate-limits"
}
, violations {
  quota_metric: "generativelanguage.googleapis.com/generate_content_free_tier_requests"
  quota_id: "GenerateRequestsPerDayPerProjectPerModel-FreeTier"
  quota_dimensions {
    key: "model"
    value: "gemini-3-flash"
  }
  quota_dimensions {
    key: "location"
    value: "global"
  }
  quota_value: 20
}
, retry_delay {
  seconds: 17
}
].
2026-02-26 22:06:44,696 - langchain_google_genai.chat_models - WARNING - Retrying langchain_google_genai.chat_models._chat_with_retry.<locals>._chat_with_retry in 4.0 seconds as it raised ResourceExhausted: 429 You exceeded your current quota, please check your plan and billing details. For more information on this error, head to: https://ai.google.dev/gemini-api/docs/rate-limits. To monitor your current usage, head to: https://ai.dev/rate-limit. 
* Quota exceeded for metric: generativelanguage.googleapis.com/generate_content_free_tier_requests, limit: 20, model: gemini-3-flash
Please retry in 15.258864001s. [links {
  description: "Learn more about Gemini API quotas"
  url: "https://ai.google.dev/gemini-api/docs/rate-limits"
}
, violations {
  quota_metric: "generativelanguage.googleapis.com/generate_content_free_tier_requests"
